image_path,condition,item_type
data/fresh/FreshTomato/fresh_FreshTomato_603.jpg,fresh,FreshTomato
data/fresh/FreshTomato/fresh_FreshTomato_604.png,fresh,FreshTomato
data/rotten/RottenApple/rotten_RottenApple_001.jpeg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_002.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_003.png,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_004.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_005.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_006.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_007.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_008.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_009.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_010.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_011.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_012.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_013.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_014.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_015.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_016.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_017.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_018.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_019.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_020.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_021.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_022.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_023.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_024.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_025.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_026.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_027.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_028.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_029.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_030.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_031.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_032.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_033.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_034.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_035.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_036.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_037.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_038.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_039.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_040.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_041.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_042.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_043.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_044.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_045.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_046.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_047.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_048.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_049.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_050.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_051.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_052.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_053.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_054.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_055.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_056.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_057.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_058.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_059.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_060.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_061.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_062.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_063.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_064.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_065.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_066.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_067.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_068.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_069.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_070.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_071.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_072.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_073.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_074.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_075.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_076.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_077.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_078.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_079.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_080.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_081.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_082.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_083.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_084.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_085.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_086.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_087.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_088.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_089.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_090.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_091.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_092.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_093.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_094.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_095.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_096.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_097.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_098.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_099.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_100.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_101.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_102.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_103.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_104.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_105.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_106.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_107.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_108.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_109.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_110.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_111.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_112.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_113.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_114.jpeg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_115.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_116.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_117.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_118.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_119.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_120.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_121.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_122.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_123.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_124.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_125.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_126.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_127.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_128.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_129.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_130.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_131.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_132.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_133.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_134.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_135.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_136.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_137.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_138.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_139.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_140.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_141.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_142.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_143.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_144.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_145.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_146.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_147.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_148.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_149.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_150.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_151.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_152.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_153.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_154.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_155.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_156.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_157.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_158.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_159.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_160.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_161.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_162.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_163.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_164.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_165.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_166.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_167.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_168.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_169.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_170.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_171.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_172.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_173.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_174.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_175.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_176.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_177.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_178.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_179.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_180.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_181.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_182.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_183.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_184.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_185.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_186.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_187.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_188.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_189.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_190.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_191.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_192.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_193.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_194.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_195.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_196.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_197.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_198.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_199.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_200.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_201.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_202.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_203.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_204.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_205.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_206.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_207.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_208.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_209.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_210.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_211.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_212.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_213.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_214.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_215.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_216.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_217.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_218.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_219.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_220.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_221.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_222.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_223.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_224.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_225.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_226.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_227.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_228.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_229.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_230.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_231.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_232.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_233.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_234.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_235.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_236.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_237.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_238.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_239.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_240.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_241.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_242.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_243.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_244.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_245.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_246.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_247.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_248.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_249.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_250.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_251.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_252.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_253.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_254.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_255.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_256.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_257.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_258.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_259.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_260.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_261.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_262.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_263.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_264.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_265.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_266.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_267.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_268.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_269.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_270.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_271.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_272.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_273.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_274.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_275.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_276.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_277.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_278.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_279.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_280.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_281.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_282.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_283.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_284.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_285.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_286.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_287.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_288.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_289.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_290.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_291.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_292.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_293.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_294.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_295.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_296.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_297.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_298.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_299.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_300.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_301.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_302.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_303.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_304.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_305.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_306.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_307.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_308.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_309.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_310.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_311.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_312.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_313.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_314.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_315.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_316.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_317.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_318.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_319.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_320.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_321.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_322.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_323.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_324.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_325.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_326.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_327.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_328.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_329.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_330.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_331.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_332.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_333.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_334.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_335.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_336.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_337.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_338.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_339.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_340.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_341.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_342.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_343.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_344.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_345.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_346.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_347.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_348.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_349.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_350.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_351.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_352.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_353.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_354.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_355.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_356.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_357.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_358.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_359.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_360.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_361.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_362.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_363.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_364.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_365.jpg,rotten,RottenApple
data/rotten/RottenApple/rotten_RottenApple_366.jpg,rotten,RottenApple
